UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
445841,"R",32,"R",0,"R",32,"R",17,"R",19,"R",1,"R",0,"R",12,"R",24,"Z",0,"R",24,"R",15,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",1
445850,"R",27,"R",0,"R",27,"R",6,"R",14,"R",1,"R",0,"R",12,"R",22,"Z",0,"R",22,"R",10,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",3
445911,"R",459,"R",0,"R",459,"R",141,"R",246,"Z",0,"R",4,"R",209,"R",341,"Z",0,"R",341,"R",170,"R",78,"Z",0,"R",78,"R",53,"R",40,"Z",0,"R",40,"R",23
446084,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
446093,"R",41,"R",0,"R",41,"R",18,"R",28,"R",0,"R",0,"R",13,"R",38,"Z",0,"R",38,"R",27,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",0
446206,"R",32,"R",0,"R",32,"R",17,"R",17,"R",0,"R",15,"R",0,"R",28,"Z",0,"R",28,"R",17,"R",4,"Z",0,"R",4,"R",0,"R",0,"Z",0,"R",0,"R",0
446242,"R",57,"R",0,"R",57,"R",4,"R",16,"R",0,"R",0,"R",41,"R",56,"Z",0,"R",56,"R",16,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
446251,"R",14,"R",0,"R",14,"R",5,"R",5,"R",0,"R",0,"R",9,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",0
446260,"R",97,"R",0,"R",97,"R",71,"R",73,"R",0,"R",0,"R",24,"R",41,"Z",0,"R",41,"R",33,"R",15,"Z",0,"R",15,"R",14,"R",41,"Z",0,"R",41,"R",26
446288,"R",31,"R",0,"R",31,"R",20,"R",22,"R",0,"R",0,"R",9,"R",15,"Z",0,"R",15,"R",9,"R",11,"Z",0,"R",11,"R",9,"R",5,"Z",0,"R",5,"R",4
446349,"R",3,"R",0,"R",3,"R",3,"R",3,"Z",0,"Z",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
446455,"R",37,"R",0,"R",37,"R",27,"R",29,"R",0,"R",0,"R",8,"R",22,"Z",0,"R",22,"R",18,"R",6,"Z",0,"R",6,"R",5,"R",9,"Z",0,"R",9,"R",6
446516,"R",17,"R",0,"R",17,"R",7,"R",9,"R",0,"R",0,"R",8,"R",17,"Z",0,"R",17,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
446534,"R",62,"R",0,"R",62,"R",43,"R",45,"R",0,"R",0,"R",17,"R",62,"Z",0,"R",62,"R",45,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
446996,"R",55,"R",0,"R",55,"R",1,"R",30,"R",0,"R",0,"R",25,"R",49,"Z",0,"R",49,"R",28,"R",6,"Z",0,"R",6,"R",2,"R",0,"Z",0,"R",0,"R",0
447023,"R",352,"R",1,"R",351,"R",270,"R",270,"R",0,"R",0,"R",81,"R",324,"R",1,"R",323,"R",248,"R",21,"R",0,"R",21,"R",17,"R",7,"R",0,"R",7,"R",5
447148,"R",81,"R",0,"R",81,"R",0,"R",50,"R",0,"R",0,"R",31,"R",68,"Z",0,"R",68,"R",42,"R",6,"Z",0,"R",6,"R",5,"R",7,"Z",0,"R",7,"R",3
447166,"R",15,"R",0,"R",15,"R",0,"R",8,"R",0,"R",0,"R",7,"R",9,"Z",0,"R",9,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",5,"Z",0,"R",5,"R",3
447175,"R",29,"R",0,"R",29,"R",0,"R",12,"R",0,"R",0,"R",17,"R",23,"Z",0,"R",23,"R",9,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",1
447430,"R",22,"R",0,"R",22,"R",17,"R",17,"R",0,"R",0,"R",5,"R",12,"Z",0,"R",12,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",9,"Z",0,"R",9,"R",4
447449,"R",41,"Z",0,"R",41,"R",38,"R",38,"Z",0,"R",1,"R",2,"R",41,"Z",0,"R",41,"R",38,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
447467,"R",299,"R",0,"R",299,"R",155,"R",176,"R",0,"R",2,"R",121,"R",234,"Z",0,"R",234,"R",142,"R",65,"Z",0,"R",65,"R",34,"R",0,"Z",0,"R",0,"R",0
447519,"R",173,"R",0,"R",173,"R",28,"R",106,"R",2,"R",0,"R",65,"R",100,"Z",0,"R",100,"R",88,"R",7,"Z",0,"R",7,"R",5,"R",66,"Z",0,"R",66,"R",13
447607,"R",309,"R",0,"R",309,"R",130,"R",211,"Z",0,"R",3,"R",95,"R",292,"Z",0,"R",292,"R",197,"R",9,"Z",0,"R",9,"R",8,"R",8,"Z",0,"R",8,"R",6
447616,"R",291,"R",1,"R",290,"R",152,"R",217,"Z",0,"R",2,"R",71,"R",278,"R",1,"R",277,"R",206,"R",5,"R",0,"R",5,"R",3,"R",8,"R",0,"R",8,"R",8
447704,"R",26,"R",0,"R",26,"R",5,"R",22,"R",0,"R",0,"R",4,"R",20,"Z",0,"R",20,"R",18,"R",2,"Z",0,"R",2,"R",2,"R",4,"Z",0,"R",4,"R",2
447722,"R",55,"R",0,"R",55,"R",45,"R",50,"R",0,"R",5,"R",0,"R",50,"Z",0,"R",50,"R",50,"R",2,"Z",0,"R",2,"R",0,"R",3,"Z",0,"R",3,"R",0
447731,"R",58,"Z",0,"R",58,"R",2,"R",53,"Z",0,"Z",0,"R",5,"R",19,"Z",0,"R",19,"R",16,"R",1,"Z",0,"R",1,"R",1,"R",38,"Z",0,"R",38,"R",36
447795,"R",44,"R",0,"R",44,"R",38,"R",40,"R",0,"R",0,"R",4,"R",18,"Z",0,"R",18,"R",18,"R",4,"Z",0,"R",4,"R",4,"R",22,"Z",0,"R",22,"R",18
447810,"R",100,"R",0,"R",100,"R",59,"R",72,"R",0,"R",0,"R",28,"R",86,"Z",0,"R",86,"R",61,"R",10,"Z",0,"R",10,"R",8,"R",4,"Z",0,"R",4,"R",3
447865,"R",27,"R",0,"R",27,"R",13,"R",24,"R",0,"R",0,"R",3,"R",27,"Z",0,"R",27,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
447874,"R",267,"R",5,"R",262,"R",36,"R",255,"R",0,"R",0,"R",7,"R",217,"R",0,"R",217,"R",217,"R",0,"R",0,"R",0,"R",0,"R",50,"R",5,"R",45,"R",38
447883,"R",159,"R",0,"R",159,"R",15,"R",83,"R",0,"R",0,"R",76,"R",125,"Z",0,"R",125,"R",57,"R",4,"Z",0,"R",4,"R",4,"R",30,"Z",0,"R",30,"R",22
447892,"R",89,"R",0,"R",89,"R",14,"R",58,"R",0,"R",5,"R",26,"R",69,"Z",0,"R",69,"R",45,"R",3,"Z",0,"R",3,"R",1,"R",17,"Z",0,"R",17,"R",12
447908,"R",8,"Z",0,"R",8,"R",5,"R",7,"Z",0,"Z",0,"R",1,"R",8,"Z",0,"R",8,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
447917,"R",21,"R",0,"R",21,"R",16,"R",18,"R",0,"R",0,"R",3,"R",15,"Z",0,"R",15,"R",12,"R",4,"Z",0,"R",4,"R",4,"R",2,"Z",0,"R",2,"R",2
447962,"R",167,"R",0,"R",167,"R",40,"R",96,"R",0,"R",0,"R",71,"R",124,"Z",0,"R",124,"R",67,"R",19,"Z",0,"R",19,"R",11,"R",24,"Z",0,"R",24,"R",18
447971,"R",76,"R",0,"R",76,"R",59,"R",71,"R",5,"Z",0,"R",0,"R",56,"Z",0,"R",56,"R",51,"R",20,"Z",0,"R",20,"R",20,"R",0,"Z",0,"R",0,"R",0
447980,"R",26,"R",0,"R",26,"R",4,"R",22,"R",0,"R",0,"R",4,"R",26,"Z",0,"R",26,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
448017,"R",67,"Z",0,"R",67,"R",62,"R",65,"Z",0,"Z",0,"R",2,"R",65,"Z",0,"R",65,"R",63,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
448044,"R",6,"R",0,"R",6,"R",1,"R",3,"R",0,"R",0,"R",3,"R",3,"Z",0,"R",3,"R",1,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",0
448071,"R",86,"R",0,"R",86,"R",0,"R",62,"R",0,"R",0,"R",24,"R",51,"Z",0,"R",51,"R",41,"R",10,"Z",0,"R",10,"R",8,"R",25,"Z",0,"R",25,"R",13
448123,"R",186,"R",0,"R",186,"R",64,"R",130,"R",0,"R",0,"R",56,"R",180,"Z",0,"R",180,"R",124,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",6
448150,"R",37,"R",0,"R",37,"R",24,"R",24,"R",0,"R",13,"R",0,"R",32,"Z",0,"R",32,"R",19,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0
448196,"R",57,"R",0,"R",57,"R",31,"R",43,"R",0,"R",0,"R",14,"R",23,"Z",0,"R",23,"R",14,"R",4,"Z",0,"R",4,"R",4,"R",30,"Z",0,"R",30,"R",25
448257,"R",19,"R",0,"R",19,"R",4,"R",15,"Z",0,"Z",0,"R",4,"R",16,"Z",0,"R",16,"R",12,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
448275,"R",15,"R",0,"R",15,"R",14,"R",14,"R",0,"Z",0,"R",1,"R",13,"Z",0,"R",13,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
448424,"R",39,"R",0,"R",39,"R",25,"R",28,"R",0,"R",0,"R",11,"R",28,"Z",0,"R",28,"R",28,"R",6,"Z",0,"R",6,"R",0,"R",5,"Z",0,"R",5,"R",0
448646,"R",243,"R",0,"R",243,"R",116,"R",139,"R",0,"R",4,"R",100,"R",185,"Z",0,"R",185,"R",101,"R",7,"Z",0,"R",7,"R",7,"R",51,"Z",0,"R",51,"R",31
448707,"R",220,"R",0,"R",220,"R",134,"R",134,"R",0,"R",5,"R",81,"R",134,"Z",0,"R",134,"R",134,"R",0,"Z",0,"R",0,"R",0,"R",86,"Z",0,"R",86,"R",0
448716,"R",247,"Z",0,"R",247,"R",138,"R",138,"R",0,"R",0,"R",109,"R",247,"Z",0,"R",247,"R",138,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
448798,"R",39,"R",0,"R",39,"R",0,"R",16,"R",0,"R",0,"R",23,"R",33,"Z",0,"R",33,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",3
448895,"R",503,"Z",0,"R",503,"R",74,"R",261,"Z",0,"R",0,"R",242,"R",423,"Z",0,"R",423,"R",223,"R",20,"Z",0,"R",20,"R",14,"R",60,"Z",0,"R",60,"R",24
448974,"R",197,"R",0,"R",197,"R",42,"R",94,"R",10,"R",0,"R",93,"R",138,"Z",0,"R",138,"R",68,"R",5,"Z",0,"R",5,"R",5,"R",54,"Z",0,"R",54,"R",21
448983,"R",289,"R",0,"R",289,"R",40,"R",188,"R",7,"R",0,"R",94,"R",201,"Z",0,"R",201,"R",106,"R",4,"Z",0,"R",4,"R",3,"R",84,"Z",0,"R",84,"R",79
449311,"R",141,"R",0,"R",141,"R",48,"R",86,"R",0,"R",0,"R",55,"R",136,"Z",0,"R",136,"R",83,"R",2,"Z",0,"R",2,"R",0,"R",3,"Z",0,"R",3,"R",3
449320,"R",419,"R",0,"R",419,"R",211,"R",299,"Z",0,"R",1,"R",119,"R",343,"Z",0,"R",343,"R",247,"R",38,"Z",0,"R",38,"R",26,"R",38,"Z",0,"R",38,"R",26
449357,"R",5,"R",0,"R",5,"R",3,"R",3,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
449366,"R",291,"R",0,"R",291,"R",259,"R",265,"R",0,"R",0,"R",26,"R",75,"Z",0,"R",75,"R",65,"R",60,"Z",0,"R",60,"R",58,"R",156,"Z",0,"R",156,"R",142
449393,"R",32,"R",0,"R",32,"R",15,"R",18,"R",0,"R",0,"R",14,"R",31,"Z",0,"R",31,"R",17,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
449463,"R",69,"R",0,"R",69,"R",2,"R",38,"R",0,"R",22,"R",9,"R",52,"Z",0,"R",52,"R",32,"R",4,"Z",0,"R",4,"R",4,"R",13,"Z",0,"R",13,"R",2
449472,"R",32,"R",1,"R",31,"R",2,"R",28,"R",0,"R",0,"R",3,"R",20,"R",1,"R",19,"R",16,"R",3,"R",0,"R",3,"R",3,"R",9,"R",0,"R",9,"R",9
449490,"R",28,"R",0,"R",28,"R",16,"R",17,"R",0,"R",1,"R",10,"R",15,"Z",0,"R",15,"R",14,"R",11,"Z",0,"R",11,"R",3,"R",2,"Z",0,"R",2,"R",0
449533,"R",49,"R",0,"R",49,"R",34,"R",34,"R",0,"R",0,"R",15,"R",47,"Z",0,"R",47,"R",32,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
449597,"R",5,"R",0,"R",5,"R",2,"R",2,"Z",0,"Z",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",1
449603,"R",51,"R",0,"R",51,"R",22,"R",39,"R",0,"R",0,"R",12,"R",38,"Z",0,"R",38,"R",35,"R",4,"Z",0,"R",4,"R",3,"R",9,"Z",0,"R",9,"R",1
449667,"R",41,"R",0,"R",41,"R",27,"R",28,"R",0,"R",0,"R",13,"R",24,"Z",0,"R",24,"R",14,"R",10,"Z",0,"R",10,"R",9,"R",7,"Z",0,"R",7,"R",5
449685,"R",302,"R",0,"R",302,"R",106,"R",224,"R",0,"R",0,"R",78,"R",225,"Z",0,"R",225,"R",187,"R",0,"Z",0,"R",0,"R",0,"R",77,"Z",0,"R",77,"R",37
449700,"R",104,"R",0,"R",104,"R",89,"R",89,"R",0,"R",0,"R",15,"R",56,"Z",0,"R",56,"R",50,"R",33,"Z",0,"R",33,"R",32,"R",15,"Z",0,"R",15,"R",7
449719,"R",33,"R",0,"R",33,"R",26,"R",26,"R",0,"R",0,"R",7,"R",25,"Z",0,"R",25,"R",18,"R",6,"Z",0,"R",6,"R",6,"R",2,"Z",0,"R",2,"R",2
449773,"R",91,"Z",0,"R",91,"R",39,"R",69,"R",0,"R",0,"R",22,"R",57,"Z",0,"R",57,"R",55,"R",11,"Z",0,"R",11,"R",8,"R",23,"Z",0,"R",23,"R",6
449782,"R",28,"R",0,"R",28,"R",14,"R",19,"Z",0,"R",0,"R",9,"R",23,"Z",0,"R",23,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",4
449807,"R",63,"Z",0,"R",63,"R",45,"R",48,"Z",0,"Z",0,"R",15,"R",47,"Z",0,"R",47,"R",39,"R",11,"Z",0,"R",11,"R",9,"R",5,"Z",0,"R",5,"R",0
449816,"R",18,"R",0,"R",18,"R",13,"R",13,"R",0,"R",0,"R",5,"R",6,"Z",0,"R",6,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",10
449904,"R",207,"R",2,"R",205,"R",32,"R",78,"R",0,"R",0,"R",127,"R",178,"R",2,"R",176,"R",73,"R",2,"R",0,"R",2,"R",1,"R",27,"R",0,"R",27,"R",4
449959,"R",57,"R",0,"R",57,"R",33,"R",36,"R",0,"R",0,"R",21,"R",35,"Z",0,"R",35,"R",21,"R",12,"Z",0,"R",12,"R",9,"R",10,"Z",0,"R",10,"R",6
449977,"R",59,"R",0,"R",59,"R",40,"R",42,"R",0,"R",0,"R",17,"R",32,"Z",0,"R",32,"R",21,"R",16,"Z",0,"R",16,"R",12,"R",11,"Z",0,"R",11,"R",9
449986,"R",67,"R",0,"R",67,"R",48,"R",48,"R",0,"R",1,"R",18,"R",40,"Z",0,"R",40,"R",29,"R",13,"Z",0,"R",13,"R",8,"R",14,"Z",0,"R",14,"R",11
449995,"R",106,"R",0,"R",106,"R",74,"R",82,"R",0,"R",0,"R",24,"R",56,"Z",0,"R",56,"R",43,"R",22,"Z",0,"R",22,"R",17,"R",28,"Z",0,"R",28,"R",22
450119,"R",104,"R",0,"R",104,"R",2,"R",49,"R",0,"R",2,"R",53,"R",93,"Z",0,"R",93,"R",43,"R",7,"Z",0,"R",7,"R",6,"R",4,"Z",0,"R",4,"R",0
450182,"R",314,"R",0,"R",314,"R",89,"R",232,"R",0,"R",1,"R",81,"R",170,"Z",0,"R",170,"R",137,"R",1,"Z",0,"R",1,"R",1,"R",143,"Z",0,"R",143,"R",94
450401,"R",323,"R",0,"R",323,"R",201,"R",268,"R",0,"R",1,"R",54,"R",189,"Z",0,"R",189,"R",189,"R",35,"Z",0,"R",35,"R",35,"R",99,"Z",0,"R",99,"R",44
450599,"R",34,"R",0,"R",34,"R",0,"R",14,"R",0,"R",0,"R",20,"R",27,"Z",0,"R",27,"R",11,"R",4,"Z",0,"R",4,"R",3,"R",3,"Z",0,"R",3,"R",0
450605,"R",32,"R",0,"R",32,"R",0,"R",18,"R",0,"R",0,"R",14,"R",30,"Z",0,"R",30,"R",16,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
450614,"R",37,"R",0,"R",37,"R",0,"R",25,"R",0,"R",0,"R",12,"R",32,"Z",0,"R",32,"R",20,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",1
450641,"R",15,"R",0,"R",15,"R",5,"R",12,"R",0,"R",1,"R",2,"R",10,"Z",0,"R",10,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",0
450650,"R",62,"R",0,"R",62,"R",18,"R",51,"R",0,"R",0,"R",11,"R",30,"Z",0,"R",30,"R",21,"R",14,"Z",0,"R",14,"R",13,"R",18,"Z",0,"R",18,"R",17
450711,"R",87,"R",0,"R",87,"R",37,"R",50,"R",0,"R",20,"R",17,"R",85,"Z",0,"R",85,"R",50,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0
450757,"R",15,"R",0,"R",15,"R",1,"R",12,"R",0,"R",0,"R",3,"R",10,"Z",0,"R",10,"R",9,"R",4,"Z",0,"R",4,"R",3,"R",1,"Z",0,"R",1,"R",0
450951,"R",57,"R",0,"R",57,"R",16,"R",40,"R",0,"R",0,"R",17,"R",42,"Z",0,"R",42,"R",28,"R",6,"Z",0,"R",6,"R",6,"R",9,"Z",0,"R",9,"R",6
450988,"R",164,"R",0,"R",164,"R",5,"R",133,"R",0,"R",0,"R",31,"R",76,"Z",0,"R",76,"R",65,"R",0,"Z",0,"R",0,"R",0,"R",88,"Z",0,"R",88,"R",68
451042,"R",48,"Z",0,"R",48,"R",3,"R",17,"R",0,"R",28,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",48,"Z",0,"R",48,"R",17
451097,"R",104,"R",0,"R",104,"R",40,"R",75,"R",0,"R",29,"R",0,"R",70,"Z",0,"R",70,"R",60,"R",34,"Z",0,"R",34,"R",15,"R",0,"Z",0,"R",0,"R",0
451121,"R",16,"R",0,"R",16,"R",11,"R",13,"R",0,"R",0,"R",3,"R",14,"Z",0,"R",14,"R",12,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
451149,"R",133,"R",1,"R",132,"R",72,"R",85,"R",1,"R",0,"R",46,"R",88,"R",1,"R",87,"R",54,"R",23,"R",0,"R",23,"R",19,"R",22,"R",0,"R",22,"R",12
451158,"R",135,"R",0,"R",135,"R",72,"R",94,"R",0,"R",0,"R",41,"R",94,"Z",0,"R",94,"R",60,"R",25,"Z",0,"R",25,"R",22,"R",16,"Z",0,"R",16,"R",12
451167,"R",43,"R",0,"R",43,"R",34,"R",34,"R",0,"R",0,"R",9,"R",27,"Z",0,"R",27,"R",21,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",13
451194,"R",20,"R",0,"R",20,"R",19,"R",19,"R",0,"R",0,"R",1,"R",8,"Z",0,"R",8,"R",7,"R",6,"Z",0,"R",6,"R",6,"R",6,"Z",0,"R",6,"R",6
451228,"R",89,"R",0,"R",89,"R",51,"R",57,"R",0,"R",0,"R",32,"R",66,"Z",0,"R",66,"R",40,"R",14,"Z",0,"R",14,"R",11,"R",9,"Z",0,"R",9,"R",6
451237,"R",57,"R",0,"R",57,"R",9,"R",34,"R",0,"R",0,"R",23,"R",26,"Z",0,"R",26,"R",14,"R",11,"Z",0,"R",11,"R",8,"R",20,"Z",0,"R",20,"R",12
451255,"R",32,"R",0,"R",32,"R",14,"R",20,"R",0,"R",0,"R",12,"R",26,"Z",0,"R",26,"R",15,"R",2,"Z",0,"R",2,"R",2,"R",4,"Z",0,"R",4,"R",3
451264,"R",19,"R",0,"R",19,"R",12,"R",18,"R",0,"R",0,"R",1,"R",14,"Z",0,"R",14,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",4
451282,"R",27,"R",0,"R",27,"R",7,"R",9,"R",0,"R",0,"R",18,"R",23,"Z",0,"R",23,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",3
451334,"R",112,"R",0,"R",112,"R",5,"R",68,"R",1,"R",0,"R",43,"R",85,"Z",0,"R",85,"R",48,"R",11,"Z",0,"R",11,"R",10,"R",16,"Z",0,"R",16,"R",10
451352,"R",126,"R",0,"R",126,"R",97,"R",97,"R",0,"R",0,"R",29,"R",85,"Z",0,"R",85,"R",68,"R",5,"Z",0,"R",5,"R",4,"R",36,"Z",0,"R",36,"R",25
451459,"R",55,"R",0,"R",55,"R",49,"R",49,"R",0,"R",0,"R",6,"R",39,"Z",0,"R",39,"R",35,"R",6,"Z",0,"R",6,"R",6,"R",10,"Z",0,"R",10,"R",8
451468,"R",35,"R",0,"R",35,"R",24,"R",27,"R",0,"R",0,"R",8,"R",14,"Z",0,"R",14,"R",10,"R",16,"Z",0,"R",16,"R",13,"R",5,"Z",0,"R",5,"R",4
451495,"R",42,"R",0,"R",42,"R",32,"R",32,"R",0,"R",0,"R",10,"R",42,"Z",0,"R",42,"R",32,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
451501,"R",134,"R",0,"R",134,"R",98,"R",98,"R",0,"R",0,"R",36,"R",128,"Z",0,"R",128,"R",95,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",3
451529,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
451538,"R",43,"R",0,"R",43,"R",0,"R",15,"R",1,"R",0,"R",27,"R",38,"Z",0,"R",38,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",0
451547,"R",38,"R",0,"R",38,"R",35,"R",35,"R",2,"R",0,"R",1,"R",35,"Z",0,"R",35,"R",35,"R",3,"Z",0,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0
451565,"R",49,"R",0,"R",49,"R",26,"R",27,"R",0,"R",1,"R",21,"R",30,"Z",0,"R",30,"R",14,"R",11,"Z",0,"R",11,"R",7,"R",8,"Z",0,"R",8,"R",6
451574,"R",65,"R",0,"R",65,"R",44,"R",44,"R",0,"R",0,"R",21,"R",21,"Z",0,"R",21,"R",15,"R",38,"Z",0,"R",38,"R",25,"R",6,"Z",0,"R",6,"R",4
451583,"R",44,"R",1,"R",43,"R",21,"R",27,"R",0,"R",2,"R",14,"R",16,"R",0,"R",16,"R",11,"R",0,"R",0,"R",0,"R",0,"R",28,"R",1,"R",27,"R",16
451626,"R",74,"R",0,"R",74,"R",62,"R",68,"R",0,"R",0,"R",6,"R",66,"Z",0,"R",66,"R",66,"R",5,"Z",0,"R",5,"R",0,"R",3,"Z",0,"R",3,"R",2
451635,"R",17,"R",0,"R",17,"R",10,"R",11,"R",0,"R",0,"R",6,"R",10,"Z",0,"R",10,"R",10,"R",3,"Z",0,"R",3,"R",1,"R",4,"Z",0,"R",4,"R",0
451714,"R",106,"R",0,"R",106,"R",75,"R",75,"R",0,"R",0,"R",31,"R",61,"Z",0,"R",61,"R",41,"R",29,"Z",0,"R",29,"R",22,"R",16,"Z",0,"R",16,"R",12
451918,"R",43,"R",0,"R",43,"R",15,"R",17,"R",0,"R",1,"R",25,"R",36,"Z",0,"R",36,"R",14,"R",2,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"R",1
452072,"R",72,"R",0,"R",72,"R",53,"R",63,"R",0,"R",0,"R",9,"R",52,"Z",0,"R",52,"R",45,"R",16,"Z",0,"R",16,"R",15,"R",4,"Z",0,"R",4,"R",3
452887,"R",74,"R",0,"R",74,"R",65,"R",65,"R",0,"R",0,"R",9,"R",50,"Z",0,"R",50,"R",42,"R",16,"Z",0,"R",16,"R",15,"R",8,"Z",0,"R",8,"R",8
453297,"R",4,"R",0,"R",4,"R",1,"R",1,"R",0,"R",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",1
453756,"R",143,"R",0,"R",143,"R",88,"R",100,"R",0,"R",0,"R",43,"R",121,"Z",0,"R",121,"R",88,"R",22,"Z",0,"R",22,"R",12,"R",0,"Z",0,"R",0,"R",0
454546,"R",60,"Z",0,"R",60,"R",7,"R",25,"Z",0,"R",0,"R",35,"R",43,"Z",0,"R",43,"R",20,"R",10,"Z",0,"R",10,"R",5,"R",7,"Z",0,"R",7,"R",0
454555,"R",187,"Z",0,"R",187,"R",33,"R",103,"Z",0,"R",1,"R",83,"R",140,"Z",0,"R",140,"R",72,"R",17,"Z",0,"R",17,"R",13,"R",30,"Z",0,"R",30,"R",18
454573,"R",189,"Z",0,"R",189,"R",10,"R",65,"R",0,"R",0,"R",124,"R",159,"Z",0,"R",159,"R",58,"R",8,"Z",0,"R",8,"R",3,"R",22,"Z",0,"R",22,"R",4
454607,"R",81,"Z",0,"R",81,"R",41,"R",58,"Z",0,"R",0,"R",23,"R",52,"Z",0,"R",52,"R",34,"R",21,"Z",0,"R",21,"R",18,"R",8,"Z",0,"R",8,"R",6
454652,"R",21,"R",0,"R",21,"R",0,"R",11,"R",0,"R",0,"R",10,"R",15,"Z",0,"R",15,"R",7,"R",5,"Z",0,"R",5,"R",4,"R",1,"Z",0,"R",1,"R",0
454722,"R",16,"Z",0,"R",16,"R",6,"R",11,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"R",10,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",5
