UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
487384,"R",25,"R",1400850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",586287,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",814563,"Z",0,"Z",0,"Z",0,"Z",0
487393,"R",25,"R",1369031,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",408550,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",960481,"Z",0,"Z",0,"Z",0,"Z",0
487409,"R",25,"R",1234290,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",302700,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",931590,"Z",0,"Z",0,"Z",0,"Z",0
487418,"R",31,"R",1697187,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",639151,"R",1,"R",53754,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1004282,"Z",0,"Z",0,"Z",0,"Z",0
487427,"R",26,"R",1339809,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",502562,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",837247,"Z",0,"Z",0,"Z",0,"Z",0
487436,"R",20,"R",1060400,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",432136,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",628264,"Z",0,"Z",0,"Z",0,"Z",0
487445,"R",22,"R",1122243,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",417010,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",705233,"Z",0,"Z",0,"Z",0,"Z",0
487454,"R",23,"R",1162370,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",480103,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",682267,"Z",0,"Z",0,"Z",0,"Z",0
487472,"R",38,"R",1811708,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",312923,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",1498785,"Z",0,"Z",0,"Z",0,"Z",0
487490,"R",26,"R",1403258,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",457078,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",946180,"Z",0,"Z",0,"Z",0,"Z",0
487524,"R",247,"R",12781221,"R",1,"R",87500,"Z",0,"Z",0,"R",19,"R",850861,"R",60,"R",5173879,"R",19,"R",1087041,"R",19,"R",1160221,"R",21,"R",863787,"Z",0,"Z",0,"R",81,"R",2526661,"Z",0,"Z",0,"R",27,"R",1031271,"Z",0,"Z",0,"Z",0,"Z",0
487588,"R",18,"R",849410,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",48360,"R",9,"R",428827,"R",1,"R",33557,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",176426,"R",4,"R",162240,"Z",0,"Z",0,"Z",0,"Z",0
487603,"R",17,"R",737111,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",333348,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",215761,"R",5,"R",188002,"Z",0,"Z",0,"Z",0,"Z",0
487649,"R",12,"R",833940,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",761500,"R",1,"R",35000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37440,"Z",0,"Z",0,"Z",0,"Z",0
487658,"R",5,"R",287850,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",49350,"R",1,"R",108500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",92500,"R",1,"R",37500,"Z",0,"Z",0,"Z",0,"Z",0
487746,"R",6,"R",340182,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",200465,"R",1,"R",82357,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",27600,"Z",0,"Z",0,"R",1,"R",29760,"Z",0,"Z",0,"Z",0,"Z",0
487861,"R",14,"R",687170,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",114970,"R",3,"R",199000,"R",3,"R",150000,"R",1,"R",42000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",181200,"Z",0,"Z",0,"Z",0,"Z",0
487977,"R",63,"R",2647250,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",1731000,"R",12,"R",751250,"R",1,"R",65000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",100000,"Z",0,"Z",0,"Z",0,"Z",0
487995,"R",10,"R",570000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",200000,"R",1,"R",90000,"R",1,"R",60000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",100000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",120000,"Z",0,"Z",0,"Z",0,"Z",0
488004,"R",3,"R",170800,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",144000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",26800,"Z",0,"Z",0,"Z",0,"Z",0
488031,"R",10,"R",561030,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",85000,"R",2,"R",186000,"Z",0,"Z",0,"R",2,"R",96200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",123000,"R",3,"R",70830,"Z",0,"Z",0,"Z",0,"Z",0
488059,"R",2,"R",199200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",199200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
488068,"R",6,"R",224036,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",184036,"R",1,"R",40000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
488077,"R",54,"R",3209546,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1429546,"R",9,"R",1019500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",760500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
488101,"R",3,"R",77008,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36415,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",23193,"Z",0,"Z",0,"R",1,"R",17400,"Z",0,"Z",0,"Z",0,"Z",0
488305,"R",18,"R",542100,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",55008,"R",7,"R",272520,"R",1,"R",22248,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",46520,"Z",0,"Z",0,"R",6,"R",145804,"Z",0,"Z",0,"Z",0,"Z",0
488332,"R",8,"R",284431,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45760,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",238671,"Z",0,"Z",0,"Z",0,"Z",0
488350,"R",1,"R",50000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",50000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
488387,"R",26,"R",2641500,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",360000,"R",12,"R",1645000,"R",1,"R",75000,"R",1,"R",70000,"R",3,"R",206500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",285000,"Z",0,"Z",0,"Z",0,"Z",0
488448,"R",7,"R",425000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",165000,"R",3,"R",175000,"R",1,"R",45000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40000,"Z",0,"Z",0,"Z",0,"Z",0
488527,"R",46,"R",3485290,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",130000,"R",12,"R",1781700,"R",6,"R",425000,"R",6,"R",338980,"R",3,"R",90000,"Z",0,"Z",0,"R",11,"R",456610,"Z",0,"Z",0,"R",6,"R",263000,"Z",0,"Z",0,"Z",0,"Z",0
488572,"R",33,"R",2489498,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",577745,"R",6,"R",1148293,"R",7,"R",367900,"R",1,"R",80000,"R",4,"R",145000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",170560,"Z",0,"Z",0,"Z",0,"Z",0
488730,"R",120,"R",6102817,"Z",0,"Z",0,"Z",0,"Z",0,"R",52,"R",2349323,"R",7,"R",890057,"R",6,"R",403846,"R",11,"R",585663,"R",4,"R",273915,"Z",0,"Z",0,"R",18,"R",777738,"Z",0,"Z",0,"R",18,"R",623129,"R",3,"R",145335,"R",1,"R",53811
488776,"R",4,"R",184515,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36000,"Z",0,"Z",0,"R",1,"R",54877,"R",2,"R",93638,"Z",0,"Z",0,"Z",0,"Z",0
488785,"R",21,"R",1213000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",112000,"R",5,"R",357000,"R",1,"R",43000,"Z",0,"Z",0,"R",11,"R",671000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30000,"Z",0,"Z",0,"Z",0,"Z",0
488800,"R",15,"R",650150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",61050,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",589100,"Z",0,"Z",0,"Z",0,"Z",0
